"Source","Enseigne","Adresse_postale","Code_postal","Commune","Telephone","Note_globale","Nombre_d_avis","Horaires_lundi","Horaires_mardi","Horaires_mercredi","Horaires_jeudi","Horaires_vendredi","Horaires_samedi","Horaires_dimanche","Prestations_Boissons","Prestations_Burgers","Prestations_Desserts","Prestations_Grillades","Prestations_Kebab","Prestations_Lahmacun/Pide","Prestations_Pizzas","Prestations_Plats/Assiettes","Prestations_Salades","Prestations_Sandwichs","Services_Accès_handicapés","Services_Broche_faite_Maison","Services_Carte_de_fidélité","Services_Certificat_halal","Services_Frîtes_fraiches_Maison","Services_Groupes_acceptés","Services_Menu_enfant","Services_Pain_fait_Maison","Services_Parking","Services_Réduction_étudiants","Services_Restauration_à_emporter","Services_Restauration_sur_place","Services_Salle_avec_télévision","Services_Salle_climatisée","Services_Service_de_livraison","Services_Terrasse","Services_Thé_offert","Services_Wifi_gratuit","Tarifs","Note_Accueil","Note_Hygiene","Note_Fraicheur","Note_Crudites","Note_Sauces","Note_Viandes","Note_Frites","Note_Pain","Note_Quantite","Note_Qualiteprix"
"https://www.kebab-frites.com/kebab/shawarma-lovers-paris-04.html","Shawarma Lovers","79 Rue Saint-Martin, 75004 Paris","75004","Paris 04","01 71 73 67 93","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/food-and-drinks-paris-04.html","Food and Drinks","Place Edmond Michelet","75004","Paris 04","01 48 04 86 16","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/mickys-deli-paris-04.html","Micky's Deli","23 bis rue des rosiers","75004","Paris 04","01 48 04 79 31","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/king-falafel-palace-paris-04.html","King Falafel Palace","24 rue des Rosiers","75004","Paris 04","01 42 77 93 13","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/casse-croute-grec-paris-05.html","Casse Croute Grec - Chez Copain","4 rue de l'Ecole Polytechnique","75005","Paris 05","01 56 24 22 98","5.1","116","11h00-01h30 ","11h00-01h30 ","11h00-01h30 ","11h00-01h30 ","11h00-01h30 ","11h00-01h30 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","5","5","5","5","4","5","4","5"
"https://www.kebab-frites.com/kebab/delice-jussieu-paris-05.html","Délice Jussieu","4 rue Linné","75005","Paris 05","06 63 61 19 20","5.7","34","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","5","5","5","5","5","5","5","5"
"https://www.kebab-frites.com/kebab/la-voie-lactee-paris-05.html","La Voie Lactée","3 rue des ecoles","75005","Paris 05","01 46 34 02 35","4.6","51","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","NON","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","NON","OUI","NON","OUI","NON","NON","NON","OUI","NON","NON","OUI","OUI","OUI","NON","NON","OUI","NON","OUI","Kebab Kebab + Frites 5.50€ ","4","4","4","4","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/anatolie-durum-paris-05.html","Anatolie Durum","9 Rue De La Harpe","75005","Paris 05","06 88 37 00 86","5.4","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","6","6","6","6","6","6","3","6","5","4"
"https://www.kebab-frites.com/kebab/l-ile-de-crete-paris-05.html","L&#39; île De Crête","10 rue Mouffetard","75005","Paris 05","01 43 26 31 37","4.6","16","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","2","4","4","4","4","5","4","5","4","4"
"https://www.kebab-frites.com/kebab/le-cedre-paris-05.html","Le Cedre","6 Rue Mouffetard","75005","Paris 05","","5.1","6","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","5","5","5","5","5","5","4","5","5","5"
"https://www.kebab-frites.com/kebab/restaurant-pacha-paris-05.html","Restaurant Pacha","4bis rue des Ecoles","75005","Paris 05","","4.5","7","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","4","4","4","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/mg-maison-de-gyros-paris-05.html","MG Maison de Gyros","8 Rue Xavier Privas","75005","Paris 05","","3.6","20","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","2","3","3","3","2","4","3","3","3","4"
"https://www.kebab-frites.com/kebab/istanbul-grill-kebab-paris-05.html","Istanbul Grill Kebab","94 Boulevard de Port-Royal","75005","Paris 05","","3.9","9","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ","4","4","3","3","4","3","3","4","3","3"
"https://www.kebab-frites.com/kebab/kaza-maza-paris-05.html","Kaza Maza","1 rue de l'école Polytechnique","75005","Paris 05","","4.8","5","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","5","5","3","5","5","5","2","5","4","5"
"https://www.kebab-frites.com/kebab/linne-express-paris-05.html","Linné Express","13 rue Linné","75005","Paris 05","","4.7","4","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","5","3","4","4","4","5","4","5","5","5"
"https://www.kebab-frites.com/kebab/restaurant-gap-paris-05.html","Restaurant Gap","39 Rue Pascal","75005","Paris 05","01 47 07 74 10","4.8","6","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","11h00-00h00 ","Fermé","OUI","NON","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","NON","OUI","NON","NON","NON","OUI","NON","NON","NON","NON","OUI","OUI","OUI","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","4","4","4","4","3","5","5","5"
"https://www.kebab-frites.com/kebab/le-souvlaki-paris-05.html","Le Souvlaki","23 rue de la Huchette","75005","Paris 05","","4","5","10h30-02h30 ","10h30-02h30 ","10h30-02h30 ","10h30-02h30 ","10h30-03h00 ","10h30-03h00 ","10h30-02h00 ","OUI","NON","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","OUI","NON","OUI","NON","NON","NON","NON","Boissons Canette (unités) 2.00€ Kebab Kebab d'agneau+veau en pita/baguette 5.00€ ","3","3","4","3","4","5","4","3","3","4"
"https://www.kebab-frites.com/kebab/istanbul-grill-paris-05.html","Istanbul grill","66 Rue Mouffetard","75005","Paris 05","","4","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","4","4","4","4","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/welcome-to-istanbul-paris-05.html","Welcome to istanbul","4 rue du petit pont","75005","Paris 05","01 40 46 09 79","4.8","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","4","5","5","5","5","5","5","4","5"
"https://www.kebab-frites.com/kebab/le-gyros-paris-05.html","Le Gyros","3 rue de la Harpe","75005","Paris 05","01 46 33 21 23","3.4","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","2","4","3","4","4","3","2","3","4","3"
"https://www.kebab-frites.com/kebab/maison-du-gyros-paris-05.html","Maison du Gyros","28 rue de la Huchette","75005","Paris 05","","2.8","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","2","2","2","4","3","2","2","2","2","3"
"https://www.kebab-frites.com/kebab/le-royal-paris-05.html","Le Royal","6 Boulevard de l'Hôpital","75005","Paris 05","01 45 87 32 16","3.7","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","4","3","4","3","5","3","3","4","4","4"
"https://www.kebab-frites.com/kebab/restaurant-newroz-paris-05.html","Restaurant Newroz","24 Rue Saint-Séverin","75005","Paris 05","","4.7","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","5","4","4","5","5","4","5","5","5","5"
"https://www.kebab-frites.com/kebab/au-ptit-grec-paris-05.html","Au p&#39;tit grec","68 rue Mouffetard","75005","Paris 05","01 43 36 45 06","3.7","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","4","5","3","4","4","3","0","4","6","4"
"https://www.kebab-frites.com/kebab/asteria-paris-05.html","Asteria","15 Rue de la Huchette","75005","Paris 05","","2.8","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","5","2","3","2","2","6","1","3","1","3"
"https://www.kebab-frites.com/kebab/maison-du-gyros-paris-05.html","Maison du Gyros","28 rue de la Huchette","75005","Paris 05","","2.8","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","2","2","2","4","3","2","2","2","2","3"
"https://www.kebab-frites.com/kebab/royal-express-paris-05.html","Royal Express","21 Rue Berthollet","75005","Paris 05","01 43 36 11 83","2.5","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","3","2","2","2","2","2","2","3","2","2"
"https://www.kebab-frites.com/kebab/loasis-jussieu-paris-05.html","L'Oasis Jussieu","9 rue des boulangers","75005","Paris 05","01 43 25 28 84","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/delice-du-val-paris-05.html","Délice Du Val","23 Rue Val De Grace","75005","Paris 05","06 66 05 96 81","0","0","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","11h00-22h30 ","Fermé","OUI","OUI","OUI","OUI","OUI","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","OUI","OUI","NON","NON","OUI","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","Kebab assiette grec  9.00€ sandwich grec 5.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/kehribar-istanbul-paris-05.html","Kehribar Istanbul","1 rue des Fossés Saint-Jacques","75005","Paris 05","09 50 74 94 25","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/berliner-das-original-paris-05.html","Berliner Das Original","92 Boulevard Saint-Germain","75005","Paris 05","01 42 01 24 29","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/happy-time-paris-05.html","Happy Time","15 Rue Guy de la Brosse","75005","Paris 05","","0","0","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","11h00-22h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 6.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/istambul-grill-paris-05.html","Istambul grill","98 rue monge","75005","Paris 05","01 47 07 05 95","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/doner-kebab-paris-05.html","Doner Kebab","17 Rue du Val de Grace","75005","Paris 05","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/zamane-paris-05.html","Zamane","118 rue Mouffetard","75005","Paris 05","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-titanic-ii-paris-05.html","Le Titanic II","6 boulevard St Marcel","75005","Paris 05","01 43 37 61 34","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/delices-harpe-paris-05.html","Délices Harpe","15 Rue de la Harpe","75005","Paris 05","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/good-kebab-paris-05.html","Good Kebab","12 Rue Mouffetard","75005","Paris 05","07 62 13 12 40","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/les-delices-saint-marcel-paris-05.html","Les Délices Saint-marcel","55 Boulevard Saint Marcel","75005","Paris 05","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","OUI","OUI","OUI","OUI","NON","OUI","NON","OUI","OUI","NON","OUI","OUI","OUI","OUI","NON","NON","NON","NON","OUI","OUI","OUI","OUI","OUI","NON","OUI","OUI","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/cafe-des-arts-paris-06.html","Café des Arts","31 Rue Saint André des Arts","75006","Paris 06","","4.6","9","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","4","4","5","5","4","4","3","5","5","5"
"https://www.kebab-frites.com/kebab/restaurant-mediterranee-paris-05.html","Restaurant Méditerranée","2, Place de l'Odéon","75006","Paris 06","","4","3","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","3","4","4","4","4","4","4","3","4"
"https://www.kebab-frites.com/kebab/chez-le-libanais-paris-06.html","Chez le Libanais","35 rue Saint André des Arts","75006","Paris 06","01 40 46 07 39","5.7","1","10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","10h00-00h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","6","6","5","6","6","6","5","6","5","6"
"https://www.kebab-frites.com/kebab/le-topoly-kiki-mimi-paris-06.html","Le Topoly (Kiki Mimi)","23 Rue St André des Arts","75006","Paris 06","01 43 29 16 47","5.4","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","5","5","6","5","5","6","5","6","6","5"
"https://www.kebab-frites.com/kebab/au-ptit-snack-paris-06.html","Au p'tit Snack","21 Rue Saint André des Arts","75006","Paris 06","","2.2","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","2","2","2","2","1","2","2","2","2","2"
"https://www.kebab-frites.com/kebab/mac-doner-paris-06.html","Mac Doner","112 Bis Rue De Rennes","75006","Paris 06","","2.2","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 7.00€ ","3","1","2","2","2","1","2","3","2","2"
"https://www.kebab-frites.com/kebab/le-vrai-gout-du-liban-paris-06.html","Le vrai gout du Liban","36 rue St André des Arts","75006","Paris 06","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/apollon-paris-07.html","Apollon","24 Rue Jean Nicot","75007","Paris 07","01 45 55 68 47","4","50","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ","3","4","4","4","4","4","3","4","2","3"
"https://www.kebab-frites.com/kebab/tour-food-paris-07.html","Tour Food","24 Avenue de Tourville","75007","Paris 07","","2.6","5","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","11h00-01h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","2","2","2","2","2","2","2","3","3","2"
